auxk,dead,fixed_validation_nmse,l0,learning_rate,loss,mse,mse_per_dimension,reconstruction_mse,reconstruction_mse_per_dimension,step,temp,threshold
0.9801430106163025,5923.0,0.26057639718055725,20.0,0.0003,1030.61279296875,999.0369873046875,0.19512441158294677,310.9478454589844,0.06073200106620789,7351.0,315.4519348144531,1.8360539674758911
0.9809770584106445,5925.0,0.2609628736972809,20.0,0.0003,1028.63330078125,994.1840209960938,0.19417656660079957,300.38739013671875,0.05866941213607788,7401.0,344.18609619140625,1.8362815380096436
0.9777289628982544,5927.0,0.2607583999633789,20.0,0.0003,1051.072021484375,1018.572509765625,0.19893994331359863,326.6807861328125,0.06380484104156495,7451.0,324.6897277832031,1.8331282138824463
0.9754509329795837,5930.0,0.26136213541030884,20.0,0.0003,1024.751708984375,993.1494750976562,0.193974506855011,314.42095947265625,0.06141034364700317,7501.0,315.71734619140625,1.829846978187561
0.9780153036117554,5929.0,0.2610243558883667,20.0,0.0003,1027.3646240234375,988.9523315429688,0.19315475225448608,309.6849365234375,0.060485339164733885,7551.0,383.81756591796875,1.8261642456054688
0.9747828841209412,5930.0,0.26132455468177795,20.0,0.0003,1029.5338134765625,996.65185546875,0.19465856552124022,306.0304260253906,0.059771567583084106,7601.0,328.51513671875,1.8250726461410522
0.973145067691803,5933.0,0.2612360715866089,20.0,0.0003,1027.4224853515625,995.4879150390625,0.19443123340606688,318.497314453125,0.06220650672912598,7651.0,319.0419006347656,1.8260223865509033
0.9724785089492798,5940.0,0.26156675815582275,20.0,0.0003,1027.0478515625,991.6705932617188,0.19368566274642945,312.986328125,0.06113014221191406,7701.0,353.4686279296875,1.8197277784347534
0.9701179265975952,5948.0,0.2614114582538605,20.0,0.0003,1032.9903564453125,998.7534790039062,0.19506903886795043,319.867431640625,0.06247410774230957,7751.0,342.06488037109375,1.821690559387207
0.9730236530303955,5959.0,0.2614210247993469,20.0,0.0003,1024.77685546875,992.6807861328125,0.19388296604156494,297.2645568847656,0.058059483766555786,7801.0,320.6573486328125,1.8170920610427856
0.9706851840019226,5963.0,0.2616862654685974,20.0,0.0003,1043.562255859375,1011.0220336914062,0.19746524095535278,303.061767578125,0.05919175148010254,7851.0,325.0986022949219,1.8153966665267944
0.9693917036056519,5962.0,0.2618560194969177,20.0,0.0003,1034.471923828125,998.1488647460938,0.19495095014572145,296.50177001953125,0.0579105019569397,7901.0,362.92779541015625,1.814120888710022
0.9648292064666748,5971.0,0.2626948654651642,20.0,0.0003,1023.1881103515625,991.9813232421875,0.19374635219573974,320.257568359375,0.06255030632019043,7951.0,311.7666015625,1.8123418092727661
0.9666392207145691,5978.0,0.2624128460884094,20.0,0.0003,1034.563720703125,999.71484375,0.19525680541992188,306.6605224609375,0.05989463329315185,8001.0,348.1864929199219,1.8140116930007935
0.9641075730323792,5981.0,0.2625243663787842,20.0,0.0003,1012.4684448242188,974.3580322265625,0.19030430316925048,305.6519775390625,0.059697651863098146,8051.0,380.8026123046875,1.8092409372329712
0.9651665687561035,5982.0,0.26226288080215454,20.0,0.0003,1032.4075927734375,995.6905517578125,0.19447081089019774,310.44482421875,0.06063375473022461,8101.0,366.869140625,1.8065996170043945
0.9647043943405151,5986.0,0.2623032033443451,20.0,0.0003,1018.939208984375,987.9574584960938,0.1929604411125183,297.73577880859375,0.058151519298553465,8151.0,309.51593017578125,1.8047187328338623
0.9635356664657593,5992.0,0.26215553283691406,20.0,0.0003,1028.7877197265625,992.615234375,0.1938701629638672,313.7247009277344,0.06127435564994812,8201.0,361.42388916015625,1.8008662462234497
0.9604625701904297,5996.0,0.26279643177986145,20.0,0.0003,1040.0946044921875,1006.0641479492188,0.1964969038963318,312.13836669921875,0.06096452474594116,8251.0,340.00408935546875,1.7998501062393188
0.9602084159851074,5998.0,0.2626394033432007,20.0,0.0003,1039.1534423828125,1004.7852783203125,0.19624712467193603,314.0240478515625,0.0613328218460083,8301.0,343.38116455078125,1.8008953332901
0.958236813545227,5994.0,0.26302018761634827,20.0,0.0003,1032.8642578125,1001.6448974609375,0.19563376903533936,323.7904052734375,0.06324031352996826,8351.0,311.8944091796875,1.7984248399734497
0.95546555519104,5991.0,0.26313453912734985,20.0,0.0003,1039.2039794921875,1009.7752685546875,0.1972217321395874,321.35595703125,0.06276483535766601,8401.0,293.9884033203125,1.7987052202224731
0.9583262205123901,5990.0,0.26353970170021057,20.0,0.0003,1023.3243408203125,991.0020751953125,0.19355509281158448,297.3912353515625,0.05808422565460205,8451.0,322.9230651855469,1.7983191013336182
0.9542303085327148,5990.0,0.26343345642089844,20.0,0.0003,1024.5692138671875,989.4949951171875,0.1932607412338257,306.4520263671875,0.05985391139984131,8501.0,350.44378662109375,1.794299602508545
0.9528477787971497,5989.0,0.26342976093292236,20.0,0.0003,1028.6785888671875,995.2786865234375,0.1943903684616089,320.810546875,0.06265830993652344,8551.0,333.7016296386719,1.7918716669082642
0.9545111656188965,5986.0,0.26295116543769836,20.0,0.0003,1019.8857421875,984.394775390625,0.19226460456848143,291.37255859375,0.056908702850341795,8601.0,354.6113586425781,1.7963556051254272
0.956485390663147,5982.0,0.263395756483078,20.0,0.0003,1043.140869140625,1008.9447021484375,0.1970595121383667,302.0384521484375,0.0589918851852417,8651.0,341.66229248046875,1.793168306350708
0.9515940546989441,5969.0,0.2633078098297119,20.0,0.0003,1020.6217041015625,990.0961303710938,0.19337815046310425,297.13507080078125,0.058034193515777585,8701.0,304.95819091796875,1.792907476425171
0.9481823444366455,5969.0,0.26304924488067627,20.0,0.0003,1014.25830078125,981.47314453125,0.19169397354125978,309.1528015136719,0.06038140654563904,8751.0,327.55523681640625,1.7934397459030151
0.9498408436775208,5972.0,0.26347941160202026,20.0,0.0003,1022.2764282226562,986.6959228515625,0.1927140474319458,313.5821228027344,0.06124650835990906,8801.0,355.5081787109375,1.7959167957305908
0.9453476071357727,5970.0,0.26313963532447815,20.0,0.0003,1003.054443359375,969.613525390625,0.18937764167785645,314.6521911621094,0.06145550608634949,8851.0,334.113525390625,1.7951656579971313
0.9447521567344666,5966.0,0.26369649171829224,20.0,0.0003,1014.12939453125,984.0376586914062,0.1921948552131653,301.86572265625,0.05895814895629883,8901.0,300.6221923828125,1.7946233749389648
0.9455884099006653,5957.0,0.26389846205711365,20.0,0.0003,1017.9013671875,981.4637451171875,0.19169213771820068,318.78631591796875,0.06226295232772827,8951.0,364.08099365234375,1.792064905166626
0.9426215887069702,5952.0,0.26385995745658875,20.0,0.0003,1007.6221313476562,970.1599731445312,0.18948436975479127,305.56219482421875,0.05968011617660522,9001.0,374.326904296875,1.7917916774749756
0.9442420601844788,5940.0,0.26361387968063354,20.0,0.0003,1008.2493896484375,977.4806518554688,0.19091418981552125,297.82073974609375,0.058168113231658936,9051.0,307.39251708984375,1.7878389358520508
0.9377267360687256,5939.0,0.264103502035141,20.0,0.0003,1007.4060668945312,974.7987060546875,0.19039037227630615,291.7636413574219,0.05698508620262146,9101.0,325.780517578125,1.792140007019043
0.939846932888031,5931.0,0.264048308134079,20.0,0.0003,1001.53173828125,971.4033203125,0.18972721099853515,302.3121337890625,0.05904533863067627,9151.0,300.9907531738281,1.7934701442718506
0.9417856335639954,5927.0,0.26442480087280273,20.0,0.0003,996.0618896484375,960.9508056640625,0.1876857042312622,312.2193603515625,0.06098034381866455,9201.0,350.816650390625,1.7947343587875366
0.9301953911781311,5914.0,0.2639828622341156,20.0,0.0003,1015.9544677734375,983.0079345703125,0.19199373722076415,310.5263671875,0.060649681091308597,9251.0,329.1747131347656,1.790244698524475
0.9404551386833191,5902.0,0.26407408714294434,20.0,0.0003,1005.8204956054688,973.5639038085938,0.19014919996261598,289.06646728515625,0.05645829439163208,9301.0,322.2715759277344,1.7885422706604004
0.9355014562606812,5897.0,0.26473021507263184,20.0,0.0003,1027.4278564453125,989.0414428710938,0.1931721568107605,317.9765625,0.06210479736328125,9351.0,383.57232666015625,1.789973497390747
0.9375881552696228,5881.0,0.2645399272441864,20.0,0.0003,1033.1717529296875,996.3211669921875,0.19459397792816163,313.33819580078125,0.061198866367340087,9401.0,368.213134765625,1.7890714406967163
0.9331769347190857,5867.0,0.2649267017841339,20.0,0.0003,1025.9571533203125,992.7357177734375,0.1938936948776245,300.98358154296875,0.058785855770111084,9451.0,331.9224548339844,1.787868618965149
0.931094229221344,5853.0,0.26504191756248474,20.0,0.0003,1011.1660766601562,972.623779296875,0.1899655818939209,308.2782287597656,0.06021059155464172,9501.0,385.13189697265625,1.7870320081710815
0.9348012804985046,5829.0,0.2653164267539978,20.0,0.0003,1012.3380737304688,975.3385009765625,0.19049580097198487,303.04473876953125,0.05918842554092407,9551.0,369.70343017578125,1.7873215675354004
0.9286554455757141,5814.0,0.26515719294548035,20.0,0.0003,992.8339233398438,958.141845703125,0.1871370792388916,278.0880432128906,0.0543140709400177,9601.0,346.6307373046875,1.7865742444992065
0.9333090782165527,5784.0,0.2647860050201416,20.0,0.0003,1020.9493408203125,989.5792846679688,0.19327720403671264,300.20111083984375,0.05863302946090698,9651.0,313.4087829589844,1.7825920581817627
0.9320122003555298,5767.0,0.26505720615386963,20.0,0.0003,989.9542236328125,956.8344116210938,0.18688172101974487,284.17047119140625,0.055502045154571536,9701.0,330.90704345703125,1.786291241645813
0.9289884567260742,5749.0,0.2648569643497467,20.0,0.0003,1001.466552734375,968.139892578125,0.18908982276916503,294.191162109375,0.0574592113494873,9751.0,332.97589111328125,1.7862857580184937
0.93157559633255,5732.0,0.26522040367126465,20.0,0.0003,1012.645263671875,977.5875854492188,0.19093507528305054,304.08270263671875,0.05939115285873413,9801.0,350.28582763671875,1.7896647453308105
0.9250953793525696,5702.0,0.2656616270542145,20.0,0.0003,985.169677734375,952.0086669921875,0.18593919277191162,297.8619384765625,0.05817615985870361,9851.0,331.320556640625,1.7870259284973145
0.9294402599334717,5672.0,0.26552361249923706,20.0,0.0003,987.8389892578125,955.9816284179688,0.18671516180038453,290.4923400878906,0.05673678517341614,9901.0,318.2832946777344,1.7868285179138184
0.9275011420249939,5623.0,0.2655816972255707,20.0,0.0003,1010.0563354492188,976.18115234375,0.19066038131713867,289.5354309082031,0.05654988884925842,9951.0,338.46185302734375,1.7860863208770752
0.9194939136505127,5603.0,0.26568400859832764,20.0,0.0003,990.2968139648438,953.8667602539062,0.18630210161209107,289.11956787109375,0.056468665599823,10000.0,364.0132751464844,1.7875254154205322
