layer,centering,lag,pair_count,frobenius,frobenius_normalized,operator,nuclear,frobenius_boot_q025,frobenius_boot_q975
8,global,23,2027396,1.7890052773797689,0.39378478016321705,0.9514160919736053,6.692907603201203,0.3888053819537163,0.40205476731061934
8,global,24,2026848,1.7802922686372868,0.3918669265517153,0.9502867105555289,6.6207387367223,0.38685843273997306,0.40013105794787407
8,global,25,2026300,1.772396967163999,0.39012906160839067,0.9491203577140274,6.562878827111169,0.3851111069321632,0.3984085634350777
8,global,26,2025752,1.765245551049782,0.38855493611083086,0.9479190877066018,6.50282191855678,0.38352748900651934,0.3969131350517273
8,global,27,2025204,1.7580696698582712,0.38697542551172565,0.9466425368491808,6.451889558162965,0.38198399245738984,0.3954152837395668
8,global,28,2024656,1.751189230402122,0.3854609457206798,0.945359260087969,6.402691864540676,0.3805323325097561,0.39396206811070444
8,global,29,2024108,1.7448436993959304,0.3840642066702776,0.9440366299039746,6.369124907353372,0.3791127823293209,0.3925926834344864
8,global,30,2023560,1.738502120621156,0.382668337560618,0.9426764264832774,6.322466108549557,0.3776632219552994,0.3910854130983353
8,global,31,2023012,1.7328195354962568,0.3814175220585841,0.9412455919734166,6.274097992265959,0.3764458976686001,0.3897950775921345
8,global,32,2022464,1.72754927859904,0.3802574656965851,0.9398011543944869,6.242556617306898,0.3753825567662716,0.38865162059664726
8,global,33,2021916,1.7225324869044385,0.37915320052779994,0.9382829111712513,6.210672776513053,0.37436583638191223,0.38767965584993364
8,global,34,2021368,1.717619941431479,0.3780718813927639,0.9367353969931754,6.177846502428144,0.37331612855196,0.38682504668831824
8,global,35,2020820,1.7126563017251575,0.376979315710998,0.9350748134598706,6.150255581989683,0.3722339302301407,0.38590327799320223
8,global,36,2020272,1.7081213453032036,0.3759811091432206,0.9333810516941966,6.118407186411045,0.37127180844545365,0.3849117524921894
8,global,37,2019724,1.7037273880293782,0.3750139384361257,0.9316671925483995,6.089483023177734,0.3702310360968113,0.38391600772738455
8,global,38,2019176,1.6991963592749912,0.3740165964022482,0.9298758445405404,6.069113459078623,0.36915160343050957,0.38281151801347735
8,global,39,2018628,1.6951729442510695,0.3731309871641241,0.9280810456099174,6.035185644054926,0.3682300947606564,0.38198581114411356
8,global,40,2018080,1.690985521185249,0.37220927748988564,0.9261994465902731,6.002722338948379,0.367317758500576,0.3811096750199795
8,global,41,2017532,1.6869261742641481,0.3713157591447228,0.9242456048458743,5.9722317825726075,0.3664051413536072,0.38021704703569414
8,global,42,2016984,1.6828954464489185,0.3704285402601913,0.9222507261432786,5.937547953523287,0.3655587054789066,0.37943480759859083
8,global,43,2016436,1.6789213106052658,0.3695537780505327,0.9202199033849305,5.905963488810832,0.3646239459514618,0.3785725750029087
